,Date,Precip (mm),Min Temp (C),Max Temp (C),Avg Temp (C)
1349,1983-09-11T00:00:00Z,0.0,16.05000000000001,32.450000000000045,24.25000000000003
1350,1983-09-12T00:00:00Z,0.0,16.150000000000034,32.85000000000002,24.50000000000003
1351,1983-09-13T00:00:00Z,0.0,17.450000000000045,33.25,25.350000000000023
1352,1983-09-14T00:00:00Z,0.0,16.150000000000034,32.35000000000002,24.25000000000003
1353,1983-09-15T00:00:00Z,0.0,16.05000000000001,31.650000000000034,23.850000000000023
1354,1983-09-16T00:00:00Z,0.0,15.75,32.35000000000002,24.05000000000001
1355,1983-09-17T00:00:00Z,0.6000000000000001,13.650000000000034,32.25,22.950000000000017
1356,1983-09-18T00:00:00Z,2.0,14.550000000000011,31.650000000000034,23.100000000000023
1357,1983-09-19T00:00:00Z,0.0,13.75,30.650000000000034,22.200000000000017
1358,1983-09-20T00:00:00Z,0.0,7.150000000000034,21.450000000000045,14.30000000000004
1359,1983-09-21T00:00:00Z,0.0,5.650000000000034,24.55000000000001,15.100000000000023
1360,1983-09-22T00:00:00Z,0.5,9.650000000000034,28.150000000000034,18.900000000000034
1361,1983-09-23T00:00:00Z,7.300000000000001,12.950000000000045,25.350000000000023,19.150000000000034
1362,1983-09-24T00:00:00Z,1.0,11.450000000000045,25.25,18.350000000000023
1363,1983-09-25T00:00:00Z,1.5,11.75,25.25,18.5
1364,1983-09-26T00:00:00Z,0.6000000000000001,13.350000000000023,27.150000000000034,20.25000000000003
1365,1983-09-27T00:00:00Z,0.0,11.450000000000045,25.25,18.350000000000023
1366,1983-09-28T00:00:00Z,4.4,10.150000000000034,23.850000000000023,17.00000000000003
1367,1983-09-29T00:00:00Z,2.7,10.450000000000045,22.850000000000023,16.650000000000034
1368,1983-09-30T00:00:00Z,8.3,6.650000000000034,19.150000000000034,12.900000000000034
1369,1983-10-01T00:00:00Z,11.100000000000001,8.450000000000045,18.950000000000045,13.700000000000045
1370,1983-10-02T00:00:00Z,3.5,7.150000000000034,18.950000000000045,13.05000000000004
1371,1983-10-03T00:00:00Z,0.0,6.350000000000023,19.850000000000023,13.100000000000023
1372,1983-10-04T00:00:00Z,0.0,6.350000000000023,21.25,13.800000000000011
1373,1983-10-05T00:00:00Z,0.0,7.25,21.55000000000001,14.400000000000006
1374,1983-10-06T00:00:00Z,0.0,8.950000000000045,23.950000000000045,16.450000000000045
1375,1983-10-07T00:00:00Z,0.0,8.450000000000045,23.850000000000023,16.150000000000034
1376,1983-10-08T00:00:00Z,0.0,10.950000000000045,24.350000000000023,17.650000000000034
1377,1983-10-09T00:00:00Z,0.0,9.75,24.950000000000045,17.350000000000023
